<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sabzevar.Steel,20220509,28000.00,28090.00,27500.00,27880.00,96188540810,3449956,3460,D,27900.00,27730.00
Sabzevar.Steel,20220508,28200.00,28200.00,27660.00,27900.00,106134820230,3803774,4028,D,28010.00,27850.00
Sabzevar.Steel,20220507,28000.00,28100.00,27970.00,28010.00,118031268170,4214301,3821,D,27990.00,28000.00
Sabzevar.Steel,20220502,28000.00,28060.00,27850.00,27990.00,101862813720,3639648,3029,D,28020.00,27950.00
Sabzevar.Steel,20220501,28380.00,28380.00,27970.00,28020.00,92322714990,3295404,2924,D,28090.00,28050.00
Sabzevar.Steel,20220430,28040.00,28340.00,27940.00,28090.00,102406176330,3645654,3426,D,27920.00,28080.00
Sabzevar.Steel,20220427,27790.00,28140.00,27250.00,27920.00,168466471310,6034026,8939,D,27990.00,28030.00
Sabzevar.Steel,20220426,28210.00,28450.00,27700.00,27990.00,143419731850,5123052,5200,D,27890.00,28000.00
Sabzevar.Steel,20220425,27160.00,28320.00,27100.00,27890.00,170110558130,6098800,4860,D,27420.00,28190.00
Sabzevar.Steel,20220424,28000.00,28000.00,27160.00,27420.00,512882559180,18703553,10835,D,28580.00,27300.00
Sabzevar.Steel,20220420,29700.00,29700.00,28470.00,28580.00,728402220380,25487915,11284,D,29960.00,28470.00
Sabzevar.Steel,20220419,29400.00,30450.00,29190.00,29960.00,108875498590,3634068,3189,D,29590.00,30100.00
Sabzevar.Steel,20220418,29290.00,29870.00,29290.00,29590.00,107369416600,3628569,3043,D,29300.00,29420.00
Sabzevar.Steel,20220417,29370.00,29660.00,29060.00,29300.00,50593645940,1726745,2469,D,29400.00,29400.00
Sabzevar.Steel,20220416,29200.00,29680.00,29200.00,29400.00,67830619990,2306905,2658,D,29170.00,29600.00
Sabzevar.Steel,20220413,28600.00,29480.00,28600.00,29170.00,57667293480,1976805,2149,D,28860.00,29360.00
Sabzevar.Steel,20220412,29530.00,29550.00,28620.00,28860.00,71357957580,2472591,2629,D,29510.00,28660.00
